,playlist_uri,playlist_name,track_uri,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo
343,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,5bemPOdb72JapltRCTADKw,Something In The Air - Bonobo Remix,Ibiza Underground 2014,Various Artists,2014-06-30,366989,25,0.719,0.0555,0.713,0.905,0.0386,-9.81,0.0543,117.998
344,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,5EeNRe6Fi29tTrssVzl4dw,Epoch,Epoch,Tycho,2016-09-30,345387,0,0.559,0.0711,0.743,0.9,0.152,-9.447,0.0532,119.981
345,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,0YC5GM74GrV3PZSydufsGm,Immersion I,Immersions,Deepchord,2018-07-17,1093267,0,0.193,0.0239,0.535,0.848,0.11,-18.566,0.054,142.028
346,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,6nvkGpQpm3JAHNAJOCiQmG,Butterfly Effect,Butterfly Effect,Shinichi Atobe,2014-10-27,712774,30,0.359,0.923,0.491,0.93,0.0931,-14.425,0.0328,127.285
347,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,1kuUys30AuTJvkxpYQVZAo,Varia - Trashlagoon Reimagination,Dim,Aparde,2016-03-04,394608,0,0.818,0.457,0.649,0.816,0.0608,-7.662,0.0847,117.997
348,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,7mbBUjSMYEKzn28tBeC0aF,Air Batucada,The Mirror Conspiracy,Thievery Corporation,2000-08-09,286000,0,0.718,0.0291,0.884,0.822,0.0847,-7.983,0.0423,123.038
349,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,7MndWfVrPQktImhu4sQzEj,Intro / Tropical Plantarum,Closer to the Equator,Sign Libra,2018-02-19,330751,25,0.438,0.315,0.58,0.952,0.0676,-12.512,0.0436,115.011
350,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,0SSnMauqGYhmbc4eQl2wCT,Acceptance,Acceptance,Synkro,2013-01-28,286068,33,0.569,0.739,0.39,0.782,0.0659,-12.057,0.0644,113.401
351,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,5ZBkvkZRkqpn3Vf4naaIyz,Realise,Always Inside Your Head,Lone,2021-10-29,307773,30,0.549,0.0952,0.86,0.972,0.1,-7.952,0.0341,135.0
352,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,6JgJLkH5iQiA56xknVKMzC,Pieces of a Puzzle - In Another Room,Always Inside Your Head (Expanded),Lone,2022-04-08,227343,15,0.5,0.00252,0.701,0.907,0.641,-6.478,0.032,79.969
353,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,4wSMi5urWxpBPbnWqfI1Ht,Faith in Strangers,Faith in Strangers,Andy Stott,2014-11-17,389186,45,0.657,0.0286,0.692,0.894,0.11,-10.121,0.0526,136.995
354,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,3UCQg1vf06upgr2VhPU94q,Flora & Fauna,Flora & Fauna,Chatterjee,2017-02-17,254117,38,0.554,0.0535,0.649,0.939,0.393,-11.045,0.0309,101.979
355,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,11oUthXbMYswzsqsS927pF,Say Your Prayers,Land Of Gold,Anoushka Shankar,2016-04-01,288812,41,0.307,0.878,0.0948,0.155,0.105,-21.158,0.0348,140.599
356,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,6MpiBJNEoqRTLVapGwvgSc,Escape - Hania Rani Remix,Escape (Hania Rani Remix),Skalpel,2020-10-07,267330,0,0.308,0.949,0.361,0.913,0.19,-18.788,0.0333,117.0
357,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,6sgwnGLqUj2Nw9UaPo7wNI,Anthem,GusGus Vs T-world,GusGus,2000-04-24,470733,0,0.678,0.0984,0.718,0.84,0.0798,-14.085,0.0445,133.052
358,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,19MMMKq4LzbTvhOMYccIRd,Waltz for Koop,Waltz for Koop,Koop,2001-01-01,186880,49,0.487,0.595,0.491,0.147,0.113,-12.063,0.0279,144.287
359,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,3vyOOyNORobnjiJ4JohvsL,Universe Surfin',Ocean City,Pacific Coliseum,2018-05-14,251803,0,0.722,0.283,0.705,0.928,0.0933,-9.036,0.0361,105.014
360,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,3L6srWcffyNTxepZd3Dpm0,Dayz,No Moon - 653 Miles,No Moon,2020-03-06,378196,0,0.698,0.00331,0.841,0.494,0.0553,-9.289,0.122,123.006
361,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,5Q6OoX9PzwFrRdjfGRp9lc,The Love Quadrant,Welcome to Mikrosector-50,Space Dimension Controller,2013-03-03,438412,30,0.687,0.292,0.681,0.00635,0.105,-13.393,0.0663,109.995
362,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,0YDjvIutXFo2Jc0NXp8dWx,Silk Dub,Black Label #14,Move D,2006-10-20,305733,0,0.802,0.397,0.332,0.903,0.0854,-18.718,0.0518,121.059
363,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,5ovtRPwMmmE5iKTkgI60Bw,Housework,Alishan Forest Railway / Housework,Jon Sable,2018-08-09,408427,28,0.793,0.0324,0.957,0.881,0.0924,-10.007,0.076,125.999
364,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,2sD4nzwNvWrbB2pdfG2auI,Dozen Sunbeams,Purelink,Purelink,2022-07-01,220884,26,0.718,0.0182,0.708,0.911,0.0993,-15.153,0.0732,113.035
365,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,3yC4SHSuJLkD8p2QeQuaIk,Captain Storm,Water,Anton Zap,2013-06-16,323781,27,0.735,0.0181,0.473,0.857,0.109,-13.108,0.0423,119.989
366,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,0izSnPHm9C1UXlx10HUJ0O,Night Tube,Greetings from Namek,Urulu,2016-10-10,406710,29,0.833,0.0218,0.564,0.0214,0.0662,-7.954,0.264,124.037
367,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,2AoayPGxopXbWMqdpvNvDi,Again & Again,Sunny Winter Morning,Soela,2018-10-26,358128,17,0.788,0.856,0.716,0.956,0.0842,-17.345,0.0445,124.997
368,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,6CL4kcLY7MV0ogEoUv6DuP,Moon Unit - Ben La Desh Remix,Moon Unit,Urulu,2014-06-30,456500,0,0.738,0.331,0.654,0.853,0.0871,-9.01,0.0647,120.01
369,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,6nIFiw4c1hze1L0dB6a5lP,Deep Rage - Mixed,DJ-Kicks (Leon Vynehall) [DJ Mix],Leon Vynehall,2019-02-01,281586,13,0.259,0.0191,0.949,0.618,0.242,-4.778,0.0841,160.237
370,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,2Ysr1zsrrT5Zgnsdo6Yof4,Junglo,Weather Underground,The Cyclist,2020-09-18,360930,2,0.778,0.0473,0.579,0.843,0.0451,-9.055,0.112,129.006
371,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,2QouStcgPGtJmUul0rAmzA,Gothenburg Nightlight,Viral Syndicate Vol. 6,Various Artists,2020-06-10,404516,6,0.77,0.839,0.872,0.917,0.103,-13.252,0.0443,123.992
372,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,7DXQseqbw9WSaW2XHHqcxg,Luv Hz,Luv Hz,Optmst,2021-06-28,584571,2,0.688,0.694,0.935,0.912,0.106,-8.428,0.0775,139.98
373,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,0HqThaZXyFFQGiQ0CrlpY8,The Ambush,The Startup,Breaka,2020-10-09,391384,12,0.721,0.0308,0.912,0.862,0.0659,-5.488,0.0337,130.007
374,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,7LmSmMRODtEk3szmZYhXer,Mid Range J,Swingman EP,Akasha System,2017-08-24,343792,16,0.735,0.628,0.809,0.911,0.11,-7.537,0.0653,120.003
375,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,4kJa5En2vENWLfzqa46vG5,Molokini - Seb Wildblood Remix,Molokini (Seb Wildblood Remix),Justin Martin,2022-10-14,286403,6,0.531,0.00693,0.79,0.928,0.176,-9.211,0.0313,130.002
376,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,1mRm60WNstUIno4xxwQwcR,Tetris - Edit,Tetris,Seb Wildblood,2022-04-27,282438,30,0.795,0.179,0.795,0.859,0.0897,-8.709,0.0531,129.989
377,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,563GxDTDCP8yRdjUSO9kF6,For Emotional Use Only - Edit,For Emotional Use Only,Seb Wildblood,2022-04-06,276454,15,0.728,0.000602,0.815,0.552,0.0686,-7.174,0.0373,128.98
378,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,3km6muXi6ToiRirTJLkgzr,hyperspeed,hyperspeed,sunflwr,2022-07-06,198739,0,0.9,0.0705,0.618,0.876,0.079,-9.499,0.15,124.987
379,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,1QdUJBC9uy8vvfS3oT97hC,Phantom Melodies,Constraints of Time Travel,Chaos In The CBD,2015-11-27,320655,0,0.807,0.279,0.888,0.921,0.132,-10.175,0.0918,122.014
380,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,1uWkYbnYXNSCpBBaPUEBbR,Keep It Dxy,Wolfep058,Manuel Darquart,2020-10-16,336275,27,0.656,0.104,0.799,0.901,0.0761,-9.729,0.0506,119.997
381,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,4615iQQ9CNgWLlQR3QG4OM,001A2 - Mixed,002 MIX (Mixed Tracks),Apparel Wax,2022-11-18,387226,2,0.713,0.0316,0.804,0.736,0.176,-9.357,0.104,119.088
382,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,7zMY9fce3mMVYnr276uaEI,Rock With it,Chillout Bar Lounge 2018,Various Artists,2018-02-25,154414,28,0.782,0.0059,0.507,0.823,0.0721,-8.349,0.0494,140.04
383,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,28WEdMqtZ0EW43L0yTRQk5,Café Rio,Café Rio,Edoardo Más,2019-11-27,216974,40,0.665,0.691,0.438,0.837,0.102,-14.968,0.0565,99.996
384,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,1wsr9rwP2lHiMmnG96jQmB,Stars (Dos Cult Mix) - Mixed,DJ-Kicks: Jayda G,Jayda G,2021-05-14,211624,25,0.744,0.00138,0.8,0.775,0.0726,-10.18,0.0412,123.064
385,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,16nL5KenbIHKVcW54leIJl,a void dance,a void dance,Tennis Pagan,2022-11-18,244000,1,0.582,0.0119,0.929,0.834,0.094,-10.744,0.128,139.976
386,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,5QbYYleBp1Hjwg1J9IfxwZ,Cry for Help,Loving You Right,Sbisha,2022-12-30,354826,32,0.775,0.00272,0.496,0.852,0.0814,-10.878,0.036,115.024
387,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,2ayrmxYis8qvHzN82ZTNnI,People Of Yoruba,Jah Shaka Meets Mad Professor at Ariwa Sounds,Jah Shaka & Mad Professor,1984,171833,26,0.628,0.000332,0.359,0.00219,0.138,-14.372,0.0589,140.2
388,spotify:playlist:5lHRMrgHCxQjh4bbhwbdDq,Deeeeeep/Melancholy,49oYTVM3uWsVlPwYUpIbsq,Tea Leaf Dancers,The Volume of the Light,Emanative,2021-03-05,238240,22,0.688,0.343,0.676,0.722,0.259,-11.055,0.0577,99.98
389,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,3i4n1NMJbCG6ZuNXr22rRG,Ultra Vivid,The Album Paranoia,Ulrika Spacek,2016-02-05,254240,18,0.585,0.145,0.693,0.827,0.0632,-7.858,0.0285,110.016
390,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,7MTWdKpOeHOmS4XeC6uAJc,Shiny,Voyage Out,Floatie,2021-03-26,172500,0,0.502,0.0283,0.679,0.838,0.117,-11.006,0.03,158.223
391,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,0CUMh0V0MTGs5pYGeQ611I,Esoteric,Auto-Pain,Deeper,2020-03-27,157968,0,0.734,0.0609,0.671,0.152,0.278,-7.28,0.0323,135.176
392,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,4EQROXlYcQtO6qZvfpW00i,I'm Not There,I'm Not There,Tracy Bryant,2016-04-07,259757,25,0.526,0.0112,0.867,0.879,0.171,-8.072,0.0366,164.187
393,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,2PHzhXFEIysI0BavWzj93R,Mind Hijacker's Curse,Light Information,Chad VanGaalen,2017-09-08,285648,30,0.669,0.0142,0.829,0.0607,0.0915,-8.588,0.0348,126.745
394,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,1Jbdrpml58flYqiDqZfa2p,Silvertonic,Modern English Decoration,Ulrika Spacek,2017-06-02,325160,18,0.608,0.119,0.789,0.533,0.338,-6.929,0.0311,115.97
395,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,5bduCs6mDE1Q8LRPN4bPbr,Modern English Decoration,Modern English Decoration,Ulrika Spacek,2017-06-02,188082,21,0.692,0.433,0.477,0.453,0.111,-10.244,0.0358,88.047
396,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,5cfIP9AwYy7PhCZG390JfM,Graduate and Congratulate,Is a Toad in the Rain,Stove,2016-09-02,236181,0,0.725,0.888,0.637,0.555,0.155,-9.435,0.0318,112.008
397,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,3yApEKsTr2HEhiL2qb4IgY,In the Yard,At Work on Several Things,Jons,2016-11-04,133923,38,0.361,0.000164,0.855,0.617,0.322,-5.685,0.0356,127.932
398,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,1kBxpRY0aCE0tfIh3UNy9T,Te Amo,Parallax,Atlas Sound,2011-11-07,253600,32,0.404,0.346,0.659,0.591,0.114,-12.551,0.0324,98.596
399,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,45ikoDZrTVZxfBQIJPCu0T,The Knife,Auto-Pain (Deluxe),Deeper,2021-09-03,211593,0,0.363,0.0139,0.872,0.19,0.516,-7.097,0.0321,136.741
400,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,4YdbO7iabEg7RNEjRqzxli,It Sends My Heart into a Spin,Choose Your Own Adventure,Vanishing Twin,2016-09-30,216546,0,0.423,0.106,0.689,0.949,0.105,-5.698,0.0351,168.928
401,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,59GPd474r6bWkkQSAJDDvI,Shallow,Clash the Truth,Beach Fossils,2013-02-19,197454,37,0.258,0.000487,0.98,0.787,0.214,-4.384,0.0469,168.028
402,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,4XqoG22B5d5TxQbeMojrg7,Burning Photographs,Diaper Island,Chad VanGaalen,2011-05-17,196426,30,0.507,0.556,0.933,0.814,0.128,-4.926,0.0759,154.273
403,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,3rXKoYWd8wWR6wq5D17K6X,Wake,Azur,Triptides,2015-06-22,188335,0,0.19,0.000424,0.925,0.748,0.346,-5.159,0.0775,169.062
404,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,6JmtlBoKg30YLpospy78Bu,Eyesore,Public Strain,Women,2010-08-24,385346,37,0.503,0.0584,0.624,0.837,0.0923,-5.187,0.0287,113.139
405,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,66XYSW2NU0irycda5CyPzg,Iron Lung,It's Immaterial,Black Marble,2016-10-14,237838,46,0.567,0.683,0.752,0.792,0.0865,-9.928,0.0406,87.495
406,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,3fMy9akIH0Fb0sXYStVzIx,Where's My Dini?,Am,Ovlov,2013-07-02,264615,0,0.364,0.143,0.5,0.000331,0.123,-8.0,0.0386,152.013
407,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,5qlF09NGhK3NMONkhM1PLU,Le grand écart,Supermercado,Corridor,2017-05-26,242800,28,0.413,0.565,0.889,0.852,0.0722,-4.948,0.0429,180.053
408,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,2V7ygjNIe1a7219OaW0tMY,I Ran With Love But Couldn't Keep Up,A Spectrals Extended Play,Spectrals,2010-10-10,385373,0,0.415,0.446,0.63,0.00312,0.26,-8.224,0.0248,88.333
409,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,6OMNoNr8uohvhT47jk376X,Thinking About You,Sidewalk,Frankie and the Witch Fingers,2017-04-22,291178,0,0.268,0.0381,0.778,0.0134,0.0856,-6.595,0.0313,150.228
410,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,0v5sAMpKdqJ6gRaaiIohAL,Substance,Carrier,The Dodos,2013-08-27,218746,0,0.414,0.0205,0.804,0.028,0.241,-8.646,0.045,167.285
411,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,0naP1KmwY8rzpvtkVT99A7,Family,Carrier,The Dodos,2013-08-27,208186,0,0.558,0.00444,0.513,0.0681,0.126,-10.607,0.027,122.958
412,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,6iSsPvgGUx8U132hh6AZxc,Goodbyes and Endings,Individ,The Dodos,2015-01-23,272734,0,0.338,0.00199,0.858,0.00441,0.137,-6.756,0.0425,203.463
413,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,3eYijjmk3cWPQo9rMhi4OK,Reach,Hannah,Lomelda,2020-09-04,184320,0,0.516,0.174,0.331,0.713,0.116,-10.273,0.0306,152.998
414,spotify:playlist:4S3PtrbxTjCPCSGBu95KJK,Weekend dreamin,0sSOYCHLM4NaRbBGy9I6Vq,Possession,Occasion,Saskatchewan,2013-04-30,272654,7,0.663,0.013,0.706,0.845,0.0847,-8.511,0.0325,96.987
415,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,2SGsRk7vqbgItj35D1uWdW,Luminous - Henrik Villard Remix,Luminous (Henrik Villard Remix),Gordon Joe,2022-01-28,345765,3,0.881,0.276,0.856,0.878,0.106,-9.752,0.145,123.002
416,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,5UjOTMEtd4vqSLXxyO71Yb,Change,Change,Henrik Villard,2020-05-01,392278,20,0.89,0.00574,0.549,0.494,0.0641,-9.225,0.192,117.995
417,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,0ChWJz4t3KBaf4nTm3Du7i,It's Just love,Someday,Henrik Villard,2019-05-03,396516,27,0.963,0.215,0.69,1.42e-06,0.196,-9.319,0.344,120.984
418,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,5S2bqP5cdeW7S1B0Q0jn98,Soared Straight Through Me - Kareem Ali Remix,Soared Straight Through Me,Tom VR,2021-06-09,316256,0,0.8,0.45,0.696,0.788,0.104,-12.13,0.085,128.006
419,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,6fR1AnKZfC2mU3ZxUOQZI9,Let You Go,Hen & Goose 002,Various Artists,2020-04-10,412351,30,0.806,0.0347,0.701,0.908,0.184,-10.994,0.0459,122.0
420,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,1L2FgQrr0mV8XSMo53oHw7,LP001C2,LP001,Apparel Wax,2019-03-04,371052,22,0.847,0.0746,0.618,0.814,0.115,-11.999,0.0437,119.991
421,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,39n34ZLND44LGJkyTGkFMV,Slow,Slow,Henrik Villard,2018-10-05,407000,2,0.804,0.0677,0.633,0.851,0.0567,-8.591,0.0698,118.009
422,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,691HcXTr5h54QQ6UfEqdXA,With Every Move,With Every Move,Henrik Villard,2022-03-11,366787,25,0.819,0.0596,0.755,0.896,0.045,-10.037,0.102,120.998
423,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,60TDsVJOykK9Dt39UigjXM,Highland Spring,No Moon - 653 Miles,No Moon,2020-03-06,301002,0,0.593,0.0131,0.61,0.93,0.622,-11.059,0.0335,121.997
424,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,0Nqt4E9cH8kYUwQzlfYxZY,Wouldn't Have It Any Other Way,No Moon - 653 Miles,No Moon,2020-03-06,385573,0,0.729,0.0025,0.938,0.915,0.0633,-9.241,0.0505,122.0
425,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,7aIp3teUJ3xbwMONEBuvBo,Mallet Fury,Infinite Dreamz EP,No Moon,2018-04-13,383610,18,0.691,0.0151,0.869,0.903,0.354,-6.601,0.0406,134.011
426,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,4znP6MIqYAC4fxTmNNUo7w,Colder & Closer - Suzanne Kraft Remix,Colder & Closer (Suzanne Kraft Remix),TOPS,2020-07-30,307142,26,0.838,0.0145,0.486,0.000988,0.11,-8.279,0.0545,126.021
427,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,1SyDxD1MnlsQNeHHhm2dpg,Falling,Our Time,Pender Street Steppers,2019-11-15,266000,36,0.804,0.0246,0.752,0.74,0.0345,-7.213,0.0494,117.974
428,spotify:playlist:6Vj1hxemO9vprrRx9aCiOJ,genuine house party,0bVWdUisfrGXxgbZJApAve,Amber Fade,Amber Fade,Tom Vernon,2021-05-07,345533,32,0.7,0.339,0.954,0.888,0.863,-7.656,0.0595,127.012
429,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,2ngpvHxM4lvaH9xgT5wydF,Bow and Arrow,The Hiding,Kacey Johansing,2017-06-02,273106,21,0.558,0.392,0.507,0.279,0.0908,-8.17,0.0268,142.112
430,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,2PRTaVpNOOIQSKuOqbjfSX,I Can Go With You,I Can Go With You,Sam Burton,2020-10-30,216080,32,0.456,0.631,0.362,0.00227,0.0893,-8.704,0.0286,115.075
431,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,1zXBB1IyCxmqfEXbfCMbsg,Illusion,I Can Go With You,Sam Burton,2020-10-30,260506,14,0.377,0.757,0.273,0.00434,0.0886,-11.463,0.0305,150.204
432,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,0cL5VjLZm1DWwZX0jSYBez,Tomorrow Is an Ending,I Can Go With You,Sam Burton,2020-10-30,269453,15,0.497,0.748,0.328,0.00548,0.104,-11.103,0.0278,112.341
433,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,5OQaeU3MX9nMxQI7guLLGC,Don't Know How To Keep Loving You,Crushing,Julia Jacklin,2019-02-22,332986,45,0.593,0.198,0.416,0.000162,0.106,-6.524,0.0274,132.094
434,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,3j3F7SYcOkZpkGO1HD2FfM,Lucky Strikes and Liquid Gold,Lucky Strikes and Liquid Gold,Jeff Cowell,1975-01-01,218133,31,0.518,0.912,0.431,0.923,0.138,-8.556,0.0286,125.489
435,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,21rsiCXG7sA0CqEUOTMHNY,Infinite Bliss,Tulips,Maston,2017-10-27,93882,50,0.529,0.523,0.45,0.967,0.164,-9.685,0.0272,95.482
436,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,4feJkKbKSeuVVquVUWZXSi,Hold Steady,The Hiding,Kacey Johansing,2017-06-02,193853,32,0.628,0.772,0.397,0.000152,0.108,-10.279,0.0306,97.857
437,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,6qD6vbTppsgtMVIo8hB6as,New California Blue,Cookbook,John Andrews & The Yawns,2021-05-14,238204,25,0.721,0.79,0.288,0.0134,0.114,-12.863,0.0292,102.754
438,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,2A7yBdKjpOw6nrhMSIPZss,"See You Later, I'm Gone",Ode to a Rainy Day: Archives 1972-1975,Robert Lester Folsom,2014-10-20,273306,34,0.564,0.497,0.555,0.000302,0.0789,-7.839,0.0288,128.719
439,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,31GWhp99R4MCNzL12LvbWk,Now That I'm A River,Now That I'm A River,Charles Watson,2018-05-18,243493,0,0.582,0.314,0.677,0.00633,0.197,-9.568,0.0316,94.891
440,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,3IjetzGWGjdkWteE0V4rFf,Getting Gone,Skip A Sinking Stone,Mutual Benefit,2016-05-20,243503,14,0.363,0.914,0.355,0.531,0.124,-12.114,0.0274,98.136
441,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,2azVRgjUiKxEoUn9loNAFO,Sugar Baby,All Is Well,Sam Amidon,2008-02-04,324186,36,0.687,0.919,0.114,0.0478,0.109,-15.872,0.0358,119.341
442,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,0yDqwZ0Nawp8T3KwNKWYTR,Bold,"Tacoma Night Terror, Pt. 1: I've Got the Blues",Jackie Cohen,2018-06-29,235591,0,0.64,0.926,0.494,0.0317,0.147,-6.056,0.0322,115.861
443,spotify:playlist:7MPEyztHzrWeYzli11K7r7,Blissful wine evenings,5bduCs6mDE1Q8LRPN4bPbr,Modern English Decoration,Modern English Decoration,Ulrika Spacek,2017-06-02,188082,21,0.692,0.433,0.477,0.453,0.111,-10.244,0.0358,88.047
